Patent_ID,Vec1,Vec2,Vec3,Vec4,Vec5,Vec6,Vec7,Vec8,Vec9,Vec10,Vec11,Vec12,Vec13,Vec14,Vec15,Vec16,Vec17,Vec18,Vec19,Vec20,Vec21,Vec22,Vec23,Vec24,Vec25,Vec26,Vec27,Vec28,Vec29,Vec30,Vec31,Vec32,Vec33,Vec34,Vec35,Vec36,Vec37,Vec38,Vec39,Vec40,Vec41,Vec42,Vec43,Vec44,Vec45,Vec46,Vec47,Vec48,Vec49,Vec50,Vec51,Vec52,Vec53,Vec54,Vec55,Vec56,Vec57,Vec58,Vec59,Vec60,Vec61,Vec62,Vec63,Vec64,Vec65,Vec66,Vec67,Vec68,Vec69,Vec70,Vec71,Vec72,Vec73,Vec74,Vec75,Vec76,Vec77,Vec78,Vec79,Vec80,Vec81,Vec82,Vec83,Vec84,Vec85,Vec86,Vec87,Vec88,Vec89,Vec90,Vec91,Vec92,Vec93,Vec94,Vec95,Vec96,Vec97,Vec98,Vec99,Vec100
US4874293A,-0.07730693,0.00780852,-0.19087924,0.33737314,0.30021623,0.9792734,-0.04884585,-0.5094367,0.32827452,-0.46542162,-0.0039729,0.6113687,1.210922,-0.38041222,-0.87447447,0.2542724,0.08261374,0.6952401,-0.11321545,0.73062366,-0.31436163,-0.9987873,-0.1330212,-0.73220855,0.52397716,-0.4753911,-0.9665072,-0.52427685,0.38658708,0.39735475,-0.95910764,1.2373989,-0.2840462,-0.21473272,0.6926962,1.1873602,0.24627008,1.3851724,0.32307512,-0.03965887,0.34579885,-0.44454253,0.54343766,-0.5533211,0.99736726,-1.0051979,-0.61594355,-0.291633,-0.4258293,0.77121556,-0.06089896,-0.8716046,-0.3432104,0.42194664,-0.25273114,-0.3231314,0.59981644,-0.17392312,-1.5295695,-0.0895001,0.40431768,0.27270538,-0.8581479,0.50777984,-1.1089884,-0.4571773,1.2796407,-0.77799785,-0.372055,-0.8426257,-0.50717324,-0.67909783,0.6552559,0.47033185,0.8090898,-0.41833556,-0.38341725,0.83089,0.44010767,-0.1373209,0.24555959,-0.09408465,0.22496845,0.89280635,0.05914561,-0.23067753,0.18880218,0.06414945,-0.35552067,-0.2354973,-0.13503638,0.822136,-0.68134224,-1.1727397,-0.00501383,0.2873599,-0.19201264,-1.2050608,-0.24515985,-0.31044373
US7365989B2,0.03301376,-0.291543,-0.48519802,-0.05244449,0.388168,0.94157565,-0.39843577,-0.24767193,0.31827477,-1.0780853,-0.02120951,1.3181186,0.73813516,0.06585819,-1.010731,0.28018454,-0.42607737,0.27819383,-0.5629971,0.83588177,-0.13446552,-1.1950554,-0.25458172,-0.11282945,0.41864586,-0.29777485,-0.66562265,-0.28013775,0.48047274,0.37065622,-1.3245072,1.7017157,-0.2376162,-0.19634968,1.1786038,1.1535251,0.69444185,1.4590584,0.0914883,-0.16085982,-0.00726195,-0.43026954,0.58668864,-0.5926359,0.7687422,-1.1423197,-0.6026954,-0.99445075,-0.28758532,0.9580073,-0.33069205,-1.0249181,-0.12953027,0.34044155,-0.01454223,-0.50133914,1.0388038,0.22036994,-1.141538,-0.08349004,0.468389,0.24830818,-0.7394461,0.73433226,-0.7332129,-0.5598694,1.0856508,-1.4387921,0.4680789,-0.65692705,-0.2919418,-0.32964012,0.36725742,0.539033,1.4419974,-0.16593237,-0.50096446,1.0545223,0.9144902,0.35866126,0.5618205,-0.1482366,0.27366427,1.1158639,-0.19885316,-0.32173774,-0.01025865,0.4199962,-0.30344075,0.05395302,-0.17077951,0.23402843,-0.7090776,-0.7584448,0.1861483,-0.13896017,0.08496859,-0.6991812,-0.4096116,-0.7889493
US5347477A,-0.47868353,0.31481376,-0.17049497,-0.29931068,0.6823477,0.2525657,0.01410163,-0.20750073,0.32338676,-0.8856644,-0.960044,0.4812705,1.0352777,-0.3934862,-0.55374306,-0.00246601,-0.08166118,-0.29588005,0.07080679,0.30617088,0.02761535,-1.0857059,-0.7269055,-0.344597,-0.20031065,0.00165644,-0.7184529,-0.05961196,1.2987908,-0.5865016,0.14712942,1.2713948,-0.55773085,0.13061422,0.8453352,0.12574886,0.00505659,-0.08558425,-0.41248432,-0.6418006,-0.43754774,-0.33533886,-0.45982292,0.10624059,-0.32278377,-1.2924143,-0.44350773,-0.30123323,0.19434993,0.63396126,-0.374259,-0.8792751,0.0818022,0.5098151,0.11136063,-0.0452908,-0.635726,0.39068124,-0.3107477,-0.62351733,0.32614613,-0.1583288,-0.9319796,0.4353562,-0.2698063,0.41842547,1.0244293,-0.56437474,0.49586216,0.17639662,-0.5874092,-0.07001758,-0.49704596,-0.23428884,0.7455461,0.08048519,-0.23927194,1.524057,0.38254514,0.04606336,-0.6593366,-0.53419477,-0.2092069,0.5222633,-0.48705417,-0.3685447,0.15431188,0.03245286,0.5199427,0.40138084,0.3033696,-0.52667063,-0.47703883,-0.32638195,0.48981553,-0.3681352,0.59129983,0.16780484,-0.86910295,-0.42289057
US5835485A,-0.19319858,0.24844721,-0.9573285,-0.6480457,0.9063042,0.8676823,-0.51175535,0.16025451,0.87806326,-1.5691166,-1.3079249,-0.06343907,1.6498588,-0.06916213,-0.7265552,-0.21674734,-0.02786441,-0.11229686,0.18021421,0.34752643,0.4113606,-1.6607052,-0.89186984,-0.25249472,-0.51353407,0.23725955,-0.28022176,-0.70466954,1.381538,-0.3890633,0.09079206,1.8928928,-1.1812813,-0.47049004,1.5008998,-0.06444606,0.19276671,0.3722347,-0.4901731,-1.1778505,-0.1095808,-0.9827534,0.06765605,0.14194942,-0.16543773,-1.3607945,-0.24128541,-0.69033515,0.3535905,0.9913819,-0.72697705,-1.4264663,-0.0446961,0.6622801,0.41896757,0.29595712,-0.52954036,0.5221767,-0.29631212,-0.82140714,0.57526886,-0.02358802,-1.457012,0.34697622,-0.20684844,0.6527325,1.4428046,-0.9334969,0.9771452,-0.14641379,-0.9322444,0.7440677,-0.56696546,-0.5778975,0.43411487,0.22746496,-0.15238504,1.6029314,0.2922848,-0.07261493,-0.34697846,-0.41834044,0.10404324,0.35183775,-0.07368337,-0.6634221,-0.11421195,-0.0768967,0.18902874,0.5111252,-0.18985228,-0.15198371,-1.1475961,-0.504624,0.13188276,-0.43982646,0.9991165,0.2925844,-0.8676091,-0.7075252
CN1362460A,0.11512892,0.39401022,0.35800672,0.15720259,0.6036429,0.5481741,-0.09772439,-0.9948854,0.22979309,-0.00329807,-1.0826052,0.09154161,0.33430746,0.65647775,-0.05827901,0.79419667,-0.10914744,0.37639663,0.52308804,0.9349439,0.30745503,-0.35911116,0.15619786,0.11800246,0.06378073,-0.62707543,-0.689696,-0.10806761,-0.10679144,-0.24077843,-1.5796385,0.24801695,-0.1959211,1.1915952,0.27765095,0.6373636,0.09699469,0.10548147,0.08717062,0.14726083,-0.4451782,0.4004282,-0.24298868,-0.05166401,-0.33074403,0.03362929,-0.51880544,0.05191851,-0.7404134,0.23382361,-0.21888952,-0.41802812,-0.51612025,-0.62839264,-0.17179553,-1.1324993,-0.5579761,0.21582083,-0.65193105,-1.1990349,0.16202822,0.05099292,-0.08409454,-0.70094794,-0.15206105,-0.4994444,-0.5119004,-0.52239,0.15662722,-0.7987461,-0.27899617,-0.5492331,-0.72702324,0.02483118,0.34366772,-0.20220858,-0.6733083,-0.14602745,0.9604039,0.20619953,0.3722123,-0.44577867,0.77492124,-0.0932262,0.6806691,0.21711995,-0.50496334,0.24038725,-0.26215112,-0.724119,-1.6200345,-0.05569733,-0.88763887,-0.69242656,-0.20975395,0.32267857,-0.3345221,-0.8523725,-0.38125792,0.71025026
CN200710201680.3,-0.07537447,0.22169283,-0.07037086,0.2382797,0.49576548,0.74637383,0.1728625,-0.62740743,-0.5419092,-0.81115454,-0.1241677,0.3159964,1.8015983,-1.0777801,-1.0849049,0.4408537,-0.37090403,0.1831099,-0.04610875,0.60999507,0.11565098,-1.1614511,-1.0633769,-0.3222276,-0.29109472,0.00197448,-0.60068214,-0.837091,0.8466389,-0.4478696,-0.8871555,1.5339856,-0.8659199,-0.07747818,1.292386,0.4519036,0.02794197,0.8066824,0.15042962,-0.16369037,0.07671912,-0.70448107,-0.24960904,-0.24318634,0.11805388,-1.1636877,-0.7355393,-0.44143808,0.34657425,0.6201473,-0.15819818,-0.8986528,0.36018866,0.23326682,0.5854073,0.2513948,-0.24732116,0.57602316,-1.2865161,-0.29818422,0.37624303,0.0673814,-0.95074534,0.2766163,0.605233,-0.46123457,0.6358751,-1.2072282,0.56359595,-0.76068836,-0.54196084,0.1816257,-0.18478371,0.02072791,0.2920211,-0.19614103,-0.89676964,0.8603315,1.1203423,0.45231634,-0.6274976,-1.0191264,-0.32417032,0.88796556,0.22684538,-0.6708701,-0.495701,0.07480703,0.33192477,0.00574684,0.03755466,0.05089854,-0.4780811,-0.429613,1.1097994,-0.69397116,0.24037685,-0.38004425,-0.13259423,-0.04672045
CN200710120665.6,0.11753387,0.04428971,-0.121314,-0.10390007,0.515263,0.29843935,0.1294621,-0.6033009,-0.2772592,-0.69980556,-0.01415323,0.63747257,0.15010457,0.32267892,-0.8509487,0.13645415,-0.12380931,0.03542508,-0.28188112,0.35181558,-0.35208395,-1.3029773,-0.15082079,0.05024486,-0.4322056,-0.2601135,-0.5523568,-0.82112354,0.29030558,0.15036489,-0.3674898,1.0129613,-0.10013285,0.07468018,1.3470727,0.73305756,0.39413154,1.5444199,0.19604129,-0.5163923,0.5961705,-0.25554487,0.36250412,-0.37803152,0.6012504,-0.8061527,-0.9909939,-0.667868,0.05374926,0.38959053,0.00292349,-0.8464975,0.26260805,0.0288398,0.3763382,-0.36460522,0.6613808,0.49961522,-1.1706456,0.3554896,0.94959253,0.19380131,-0.43593666,-0.2293518,0.2372971,-1.176696,-0.05068654,-1.5357262,0.55882937,-1.1410916,-0.43153277,-0.14840151,-0.34524977,0.06319734,0.25729954,-0.9702235,-0.45514974,0.21055414,1.3378713,0.39844626,0.04820551,-0.1516449,-0.05675385,0.7099308,0.17236878,-0.9849004,-0.4253683,0.68069863,-0.50055116,0.11600134,-0.1369498,-0.12827875,0.5091764,-0.78862184,0.24886392,-0.47152126,0.63402617,-0.93147016,1.2525514,-0.05821669
US6453182B1,0.104059853,0.164105222,-0.815752804,-0.699274004,0.752551973,0.179749325,-0.235134289,0.124173775,-0.0697425827,-0.974737048,-0.434562296,0.48180148,0.772214592,-0.0413252898,-0.38952902,0.0656213015,0.372085899,-0.610322654,-0.423679143,-0.132315606,0.454734027,-1.32363558,-0.765398562,-0.282042414,-0.336158395,0.00615104847,-0.626173198,-0.235747263,1.33279145,-0.624744594,-0.315120339,1.69216359,0.338820964,-0.248575181,0.659254432,0.835665822,0.239885941,0.683457255,0.209739506,-1.20908988,-0.0539561175,-1.06008482,0.0595295429,0.412738234,-0.162915736,-1.10019386,-0.497079253,-0.635556936,0.363900959,0.999119937,-0.198439032,-1.15603948,-0.16160211,0.600250304,0.0014706254,0.394826889,0.0613191351,0.721230865,-0.0642438903,-0.0108077368,0.869107425,0.619187355,-0.990683854,0.664497972,-0.166830406,0.439069778,1.23279297,-1.40609598,0.635859489,-0.512956083,-1.10168147,0.59359467,-0.200727493,-0.259619355,0.639499068,-0.245133057,-0.305404782,1.47849298,0.407869399,-0.278086692,0.0873117223,-0.273310095,-0.314962596,1.18849349,-0.00680290861,-0.734749734,-0.667535841,-0.0340953581,0.28171441,0.769979775,0.291165799,-0.355165064,-0.140639111,-0.113392256,0.31598261,-0.619559944,0.347324014,0.971365631,-0.675957084,-0.954632044
DE10244681A1,-0.3476615,0.59781784,0.37040335,-0.13251449,0.08110289,0.9396973,-0.6170339,-0.04457484,0.60130024,-0.19160432,-1.2895536,0.24194643,-0.61449677,0.21227156,-0.4836809,-0.08227453,-0.76148677,-0.62201804,0.80607444,0.35188797,0.15779577,0.4896845,0.02972441,0.87618744,-0.00674157,-0.3651627,-0.48349994,-0.42943683,0.2746913,-0.22269692,-0.94053787,0.36519536,-0.15572196,0.52906036,0.5334529,-0.21313825,0.38540226,-0.00216322,-0.15386316,0.2259228,0.11549284,0.29580355,-0.6221418,-0.5609536,-0.05928193,-0.0902651,-0.13881595,-0.20613965,-0.22997339,-0.09165303,0.07166109,0.17979504,-0.21749593,-0.5576181,-0.8458786,-0.7247124,-0.21010292,0.02457843,-0.26437768,-0.75301147,-0.33084968,0.16470239,0.2783405,-0.49047205,-0.19021837,-0.5772765,-0.18744251,-0.08916012,0.29137784,-0.44960383,0.96051997,-0.09644768,-1.2608677,0.21713069,0.6104185,-0.14740731,-0.00400559,-0.06122897,0.27245742,0.89827657,-0.11366405,-0.14622577,0.7582371,0.14184935,0.03831499,-0.39610475,0.2684145,0.4932048,-0.31474656,-0.20245512,-0.3360111,0.50894135,-0.2784176,-0.24928856,-0.78142375,0.44664147,0.45735213,-0.7747345,0.05818587,0.93591994
US4261745A,-0.1761448,0.5006574,0.5760602,0.1265126,0.02436718,0.7075613,0.09507444,-0.5632127,0.4090579,0.11459413,-0.7851913,0.75878125,0.21342377,0.37317562,-0.92316335,0.4526536,-0.25955895,0.5149981,0.05261791,0.8839483,0.01782771,0.04270399,0.72026247,0.4422489,0.217034,-0.4347052,-0.9047316,0.06681686,-0.42626852,0.6923304,-1.46574,0.6005685,-0.39227164,0.5433786,0.21154848,0.8805441,0.00816776,0.42428678,0.0752446,0.38420567,-0.38195837,0.13969775,-0.21346228,-0.58553547,0.7314784,-0.9700079,-0.4619184,-0.48371804,-0.49745798,0.30532658,0.10890783,-0.34837264,-0.02791831,-0.5447397,-0.2289526,-1.0166963,0.4142257,-0.16146475,-1.2361224,-0.69630504,-0.12948057,0.04845651,-0.09881113,-0.33479092,-0.25706232,-0.8292057,0.0134444,-0.5589154,0.41527227,-1.0913435,-0.118709,-0.5471061,-0.23720212,0.34907833,0.5623764,-0.2578228,0.01797449,0.06320425,1.0727576,0.64381725,-0.10118446,-0.11002132,0.6918491,0.6279694,0.88124096,0.21654463,-0.03124272,0.21258803,-1.036081,0.04182006,-0.6477486,-0.04310016,-0.3324556,-1.0357168,-0.03647383,0.403235,-0.11778561,-1.2386832,0.27475506,0.8001158
CN1232098A,0.06279758,0.31817335,-0.2227502,-0.00318182,0.21537797,1.0526881,0.02469686,-0.42845243,0.02492726,-0.62531286,0.4434105,0.6207295,1.3046119,-0.8281789,-0.73647153,0.1949625,-0.07732185,-0.07839625,-0.12009144,0.63443834,-0.79281455,-0.15970907,0.39673886,0.52083635,0.6066039,-1.2685347,-0.33171138,-0.30084756,0.27000287,0.52085155,-1.0701714,0.99691534,0.1733134,0.45733073,0.3955146,1.3195624,0.23330925,0.6226496,0.4429589,-0.49542236,0.5798589,-0.28925174,0.00703556,-0.34499744,0.35080376,-1.3641568,-0.47249657,-0.13025528,-0.0397456,0.569321,-0.36111477,-0.70442367,-0.28040355,-0.49962616,-0.42907265,-0.56919,0.36095226,0.25391555,-1.0907134,0.18985806,-0.3896729,0.47607806,-0.33075544,0.10621426,-0.31910366,-0.3229013,0.3449022,-0.6348285,0.26767325,-1.5398854,-0.34491163,-0.57249665,-0.03763077,0.9765746,1.5539185,-0.03477146,-0.87623364,0.03699902,0.54610014,0.7685071,0.03507677,0.40406668,0.26903433,0.566982,-0.32546315,-0.15228207,-0.15106283,0.17190666,-0.34379852,0.58816606,-0.37242812,0.69179606,-0.540111,-0.78410506,-0.5298158,-0.14771292,-0.22097184,-0.43129656,-0.15200956,-0.5324602
US6949308B2,-0.22530006,-0.13171844,-0.15468423,0.09849963,0.23345782,0.32559037,-0.5021898,-1.0825672,0.24868922,-0.37715447,-1.1770395,0.46717417,-0.9207024,1.0264587,-0.5460958,0.2698342,-0.02974932,0.1524925,0.52153844,0.9144223,0.345675,-0.30049878,0.797637,1.1238405,0.18584555,-0.5502382,-0.53172475,-0.39071932,0.14107937,0.8326523,-1.2465054,0.6326415,-0.74358296,0.48229635,0.12356063,0.8295875,0.38936195,1.4517844,0.44713542,-0.42379576,-0.02843391,-0.47970882,0.41983896,-0.9543083,0.6784864,-0.5244314,-0.8903917,-0.53783876,-0.73889047,-0.28902128,0.2259064,-0.21964249,-0.05152763,-1.1925718,-0.4249354,-0.9827863,0.45822108,-0.09912115,-0.50695276,-0.48584712,0.01216748,-0.35268423,-0.2004177,-0.44836184,0.24394,-1.2690008,-0.1945965,-0.97198045,0.87203807,-0.28889868,0.8684556,-0.504597,-0.45179263,0.77693284,0.91010857,-0.7758627,0.52007025,-0.04399334,1.0273682,0.9563832,1.017777,-0.02407586,0.2841191,0.27876267,0.28543454,-0.40976492,-1.0704235,0.17414738,-0.74877214,-0.68351305,-0.62329626,-0.10947521,0.23433729,-0.17379853,-1.1808169,0.6961456,0.99357206,-1.0356896,0.6189659,0.9170839
JP2001323927A,-0.03646502,0.37699875,-0.7952999,-0.02696351,0.25400388,1.1446887,-0.21606475,-0.7175337,-0.0383833,-1.0188051,0.15755412,0.6717727,1.3683313,-0.75282514,-1.0891122,0.28942072,-0.42343372,0.6692487,-0.49814922,1.0459614,-0.47336096,-1.0133288,-0.9519965,-0.5538071,0.27050486,-0.37038526,-0.79879576,-0.45023844,0.47969633,0.21491446,-0.9903699,1.3667191,-0.44454584,0.11497045,1.1676645,0.94598687,0.5531045,1.2474169,0.23135023,0.00343073,0.2686286,-0.5763579,0.10281006,-0.34198025,0.60245204,-1.0816407,-0.889355,-0.5873465,-0.5037208,0.91214854,0.01141003,-1.1817691,-0.1657216,0.15865137,0.38439393,-0.33295992,0.45511073,0.36704805,-1.2972648,0.14288141,0.34819457,0.7857099,-0.87084,0.10782356,0.2088818,-0.39090097,0.6860136,-1.3175402,0.12474952,-0.99117166,-0.9615114,-0.39734805,0.00691761,0.59124696,0.9695213,-0.25759214,-0.65316147,0.86906534,0.94297165,0.49331564,0.40170762,-0.6017229,0.26021686,1.0558413,0.10759563,-0.03930462,-0.37435845,-0.08560449,-0.12153165,-0.03213846,-0.23119117,0.48546192,-0.22429146,-0.5858126,0.08543637,-0.13055666,-0.4640562,-0.9717184,-0.18801944,-0.65807885
CN100546304C,-0.6167875,0.10399527,-0.1052588,-0.2788436,0.57743245,0.6625604,-0.38956133,0.06824572,0.8538332,-0.99948597,-1.052209,-0.26191202,1.0924311,0.11480138,-0.33398744,0.17649676,0.14511123,-0.30340797,0.33221027,0.53696156,0.5728705,-1.1808716,-0.88879085,-0.13647106,0.17583802,-0.09492737,-0.8766211,-0.31210878,1.2202945,-0.73160493,0.66979736,0.4953416,-0.8673682,0.5155917,0.79883015,-0.14265753,-0.141732,-0.33097717,-0.8693503,-0.44119707,-1.3328166,-0.6484034,0.408689,0.19789155,-0.57017916,-1.100976,0.01991965,-0.03296316,-0.03319477,0.79681236,-0.73793614,-1.1728323,-0.6710726,0.31869823,0.16924569,-0.16738568,-0.3824289,0.5316478,-0.01696117,-0.7754019,0.9680052,-0.02422985,-1.2155068,0.61744964,-0.25475463,0.76390433,1.3203992,-0.04921316,0.34620944,0.34874862,-0.9588525,0.5440133,-0.8178838,-0.5684959,0.49751055,-0.28338403,-0.0655889,0.92574257,0.753859,-0.05799468,-0.48083887,-0.32349512,0.26306796,0.05941772,-0.3472745,-0.5315161,-0.5828635,-0.47014758,0.13595124,0.5895052,0.13756076,0.10418461,-0.6178036,-0.20762382,-0.0796965,-0.18500987,0.6209163,0.05419092,-0.9553224,-0.44403988
CN200510106291.3,0.25650817,0.06840853,-0.5775405,-0.13714014,0.21993935,0.11879463,-0.27439374,-0.15411969,-0.16309658,-0.718163,-1.1783214,0.17560636,1.4119557,0.16022784,-0.7941427,0.4493821,-0.24955775,0.17190814,0.04404634,0.07697342,0.6449186,-1.058072,-0.97109187,-0.3782282,-0.1811283,0.087034,-0.43005535,-1.087843,0.6745927,-0.40729344,-0.32319272,1.2209514,-0.0707652,0.37663594,0.93100387,0.40593618,0.23946263,0.32427686,-0.17227642,-0.32396656,-0.07010779,-0.40464061,0.3203868,0.1704109,0.03269245,-0.53584605,-0.6891587,-0.8999585,0.01851391,0.4601287,-0.56987417,-0.88743305,-0.31180763,0.78746253,0.27772355,0.45168874,-0.22987193,0.4280255,-0.14280456,-0.2933721,0.7280327,-0.05103965,-1.2081821,-0.12557271,-0.19796525,0.24907614,0.6556125,-0.8517222,0.64096594,-0.12121305,-1.016068,0.7634108,-0.20017457,-0.24016768,0.21988289,0.12549607,-0.0538618,0.87498116,0.57370025,-0.30257207,-0.6481792,-0.263583,-0.06226121,0.6589993,0.38360906,-0.3117508,-0.75569725,-0.36618719,-0.00432807,0.340031,-0.34513232,-0.08323519,-0.04050872,0.0291647,-0.08022533,0.00156998,0.18200675,0.2642632,-0.37216213,-0.27526078
CN1201768A,0.02614113,0.1410297,0.17533234,0.42332178,0.03334764,0.3824977,-0.31248313,-0.12812023,0.3965709,0.7072213,-0.8031827,0.16325434,-0.8159702,0.92908394,-0.24880478,0.47906345,-0.07475834,0.32436815,0.3628448,0.7911893,0.39894176,0.6131901,1.2430131,0.7130223,0.3963544,-0.6757344,-0.15752923,0.16608411,-0.7255309,0.7791177,-1.1348153,0.3494626,0.19363156,1.1704774,-0.23174745,0.50668204,0.2640981,0.28070548,0.38841376,0.16330966,0.51526165,0.0978233,-0.0441892,-0.6075088,0.40636724,0.266176,-0.18523248,0.32401636,-0.68382823,-0.08168563,0.46771944,0.3292277,-0.67691994,-0.7836307,-0.8531852,-0.83376956,0.06407987,-0.4614275,-0.72779673,-1.0711005,-0.36676997,0.06898262,0.03672498,-0.7347036,-0.4932982,-0.40230238,-0.9790372,0.36553302,0.24690247,-0.9380301,0.5253517,-0.60110724,-0.16007468,0.5541359,0.5835999,-0.29491025,-0.09793981,-0.5604232,0.3591624,0.63049936,0.58635414,0.13756274,0.79324657,-0.23180835,0.9045545,0.13367805,-0.06167183,0.49958205,-0.4112645,-0.946453,-1.0271279,-0.07681692,-0.736454,-0.30382344,-0.62805873,1.1646074,-0.18203217,-1.3089236,0.4498801,1.0256022
CN200510034844.9,0.06751202,-0.04530575,-0.42373785,-0.3871336,1.1270592,0.4206566,-0.5374243,-0.4412075,0.40445897,-0.75490105,-0.41649452,0.1534272,0.85283875,-0.01655074,-0.2783611,0.16332738,-0.0508233,-0.19145426,0.37250975,0.28614432,0.45012465,-1.4714634,-0.78181267,-0.02593917,-0.05808917,-0.52416503,-0.8606264,-0.4203324,1.1405929,-0.52662086,-0.18095829,1.0220124,-0.6255046,0.63587135,1.0773162,0.24994183,0.06880106,0.57607764,-0.5571836,-0.32774553,-0.33077994,-0.20192723,0.48559952,0.26452366,-0.48465124,-0.7975292,-0.175468,-0.08064394,-0.03331164,0.6137416,-0.59524584,-0.8545817,-0.4146713,0.3938798,0.43144625,-0.14441608,-0.51105076,0.90082854,0.11995762,-0.3289341,0.6120791,0.4015016,-1.0802969,0.41548622,-0.50324875,0.21479942,0.73730266,-0.83297694,0.9833501,-0.05692836,-0.8254666,0.2649393,-0.6275741,-0.39906314,0.7355507,-0.03477259,-0.08414642,1.3074414,0.579877,-0.02841357,-0.22964251,-0.23300335,0.0636185,0.34875432,-0.08925806,-0.37966686,-0.7923909,-0.06002374,0.41512722,0.4732716,-0.11416229,-0.24423306,-0.3939197,-0.29036796,0.36361998,-0.5909694,0.34908548,0.15176049,-0.8781115,-0.59488565
CN2820882Y,0.09210633,0.30316836,-0.18272588,0.21360508,-0.06840234,0.9110222,-0.01476386,-0.72871596,-0.21731731,-0.10168214,-0.3462154,0.49431986,0.7334777,0.10349585,-0.82235867,0.5444669,-0.12895955,0.64728844,-0.23059116,0.5946166,0.11978836,-0.8286922,0.497594,0.21960203,0.51624,-0.685332,-0.87497324,-0.37991604,0.01921333,0.894964,-0.82423455,0.90278685,-0.24318281,0.59609103,0.3819185,1.0143987,0.19122344,1.0618734,0.12087554,0.15580533,0.03210694,-0.15118071,0.17221896,-0.22182867,0.60295504,-0.9890503,-0.5997044,-0.17142776,-0.55014855,0.46603632,0.11869847,-0.65379137,-0.19725282,-0.19952801,0.21609999,-0.75950134,0.33417636,-0.22749846,-1.2524209,-0.03157758,0.29523575,0.22705203,-0.6514508,-0.3089487,-0.32388088,-0.59825236,0.31213456,-0.5822765,0.24708141,-1.1667554,-0.45718712,-0.24254902,0.12051826,0.76341015,0.90535665,-0.17176309,-0.19115761,0.01794747,0.8102213,0.21364525,0.2873139,-0.31675732,0.57134795,0.2916341,0.7475836,0.00721481,-0.49078655,0.0764671,-0.38585538,-0.3669307,-0.59937894,0.2575844,-0.44189337,-0.79055053,-0.03014084,0.15969211,-0.7255821,-1.2654412,0.2115059,-0.10903339
US7490764B2,-0.06450684,0.5458339,-0.64831114,0.12176012,0.17598635,0.6524398,-0.11596305,-0.32036734,0.26018375,-0.68642294,-0.2802834,0.19275919,0.922695,-0.3380446,-0.30576465,0.07779153,0.19808231,0.2358758,-0.39022484,0.5420557,-0.03188165,-0.5960086,-0.389565,-0.19398727,0.31018218,-0.22408,-0.51654685,-0.027733,0.60686517,-0.2114221,-0.33523163,0.9351526,-0.19812828,0.38201654,0.6851492,0.5002008,0.36095044,0.21864711,-0.31375238,-0.34056205,-0.44873726,-0.3200169,0.30213314,0.33413103,0.5059672,-0.9122936,-0.5022225,-0.15478463,-0.3433838,0.54874897,-0.23871611,-1.4130327,-0.17946006,0.10234306,0.11517105,-0.33744687,0.3819376,0.320119,-0.8859207,-0.25753695,0.39838985,0.02619916,-0.7251858,0.11909218,-0.4466816,0.11972764,0.81998104,-0.3516796,0.487465,-0.10554171,-0.59281945,-0.0633224,-0.03568776,0.07640013,0.5672336,-0.21491736,-0.07076446,0.7677106,0.69982624,0.4140661,-0.5034508,-0.44702694,0.44263154,0.39444685,0.29870892,-0.19973835,-0.638189,-0.27523968,-0.17565109,0.30152357,-0.26122954,0.217096,-0.5961952,-0.1726637,0.42545873,-0.06845307,0.2533078,-0.50936055,-0.4814783,-0.47992694
US5192432A,0.2997414,-0.11311889,-0.3601272,0.32551548,0.22101586,0.92133397,-0.27365997,-0.52704674,0.211788,-0.85691327,-0.13085303,0.5556595,-0.12156233,0.25228128,-0.7212834,-0.03658131,-0.03899579,0.08803169,-0.11864627,0.85295326,-0.14463606,-0.7711784,0.09450976,0.7851252,0.3162728,-0.82470244,-0.89109874,-0.58653873,0.282365,0.5129387,-1.134435,1.4075438,-0.13265361,0.4298825,0.8867313,0.76087874,0.6365853,1.6352252,0.43172964,-0.42857635,0.02037136,-0.4300007,0.18570155,-0.6636798,0.6359666,-0.85675746,-0.91572076,-0.45986295,-0.05581426,0.48483995,0.02095563,-0.8733904,0.00688481,-0.8673434,0.06509101,-0.3863181,0.6048588,0.33425125,-0.93476695,-0.14651144,0.04944147,0.39632988,-0.42281386,-0.26895046,-0.31898203,-1.0676571,0.3270797,-0.92886084,0.528398,-0.95764416,0.26878083,-0.30877814,-0.40128365,0.3046653,1.1559954,-0.22650462,0.05000666,0.33489373,0.7358385,0.589011,0.8335015,0.07701295,0.37634742,0.3778526,-0.10389912,-0.48472705,-0.4078803,-0.27705213,-0.47209942,-0.19576882,-0.31154007,0.07406526,-0.39499485,-0.42513922,-0.9024574,-0.09006307,0.70399475,-0.8954966,0.26073155,-0.06328136
